OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
10010116,1/22/2010,0:10,1/22/2010,0:25:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,"Towers Residence Hall   15   Z2 - 112 Bobby Dodd Way, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10010117,1/22/2010,2:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,Eighth Street @ West Peachtree Street,Eighth Street @ West Peachtree Street,NULL,NULL,NULL,NULL,NULL,1
10010118,1/21/2010,17:00,1/22/2010,5:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Maulding Residence Hall (Sixth St. Apts.) - 501 Sixth Street, NW, Room 302-C",Maulding Residence Hall (Sixth St. Apts.),501,NULL,"Sixth Street, NW",NULL,NULL,1
10010119,1/22/2010,8:26,1/22/2010,8:49:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"Barnes and Noble Bookstore 172 - 48 Fifth Street, NW",Barnes and Noble Bookstore 172,48,NULL,"Fifth Street, NW",NULL,NULL,1
10010120,1/22/2010,11:30,1/22/2010,12:04:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"755 Means Street, NW",NULL,755,NULL,"Means Street, NW",NULL,NULL,1
10010121,1/22/2010,11:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10010122,1/22/2010,16:07,1/22/2010,16:36:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10010123,1/15/2010,13:00,1/19/2010,11:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z4,"Caldwell Residence Hall   109   Z4 - 521 Turner Place, NW",Caldwell Residence Hall   109   Z4,521,NULL,"Turner Place, NW",NULL,NULL,1
10010125,1/22/2010,17:36,1/22/2010,18:12:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Technology Square Parking Deck 174  Z2 - 770 Spring Street, NW",Technology Square Parking Deck 174  Z2,770,NULL,"Spring Street, NW",NULL,NULL,1
10010126,1/22/2010,18:11,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10010127,1/23/2010,0:49,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments East - 120 North Avenue, NW, Room 307",North Avenue Apartments East,120,NULL,"North Avenue, NW",NULL,NULL,1
10010128,1/23/2010,1:03,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Crecine Apartments - 900 Hemphill Avenue, NW, room 305",Crecine Apartments,900,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10010129,1/23/2010,3:42,1/23/2010,4:00:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,"Center Street Apartments   132  Z1 - 939 Hemphill Avenue, NW",Center Street Apartments   132  Z1,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10010130,1/23/2010,11:09,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10010131,1/23/2010,21:02,1/23/2010,21:49:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z3,"Ferst Center for the Arts   124   Z3 - 349 Ferst Drive, NW",Ferst Center for the Arts   124   Z3,349,NULL,"Ferst Drive, NW",NULL,NULL,1
10010132,1/23/2010,23:16,1/23/2010,23:16:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,700  Block of Spring Street,NULL,700,NULL, Block of Spring Street,NULL,NULL,1
10010133,1/24/2010,0:40,1/24/2010,0:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"Hemphill Avenue, NW @ Fourteenth Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10010134,1/24/2010,1:35,1/24/2010,2:05:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"Spring Street, NW @ Fifth Street, NW","Spring Street, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10010135,1/24/2010,2:00,1/24/2010,2:00:00,4199,Liquor Law Violation Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Towers Residence Hall - 112 Bobby Dodd Way, NW",Towers Residence Hall,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10010136,1/24/2010,5:18,1/24/2010,5:20:00,7399,Miscellaneous Offenses,Closed/Cleared,Extradition Declined,ONCAM,Z3,"Howey Physics Building   81   Z3 - 800 Atlantic Drive, NW",Howey Physics Building   81   Z3,800,NULL,"Atlantic Drive, NW",NULL,NULL,1
10010137,1/22/2010,22:30,1/24/2010,7:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW, room 359",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10010138,1/24/2010,14:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Brittain Dining Hall   12   Z2 - 649 Techwood Drive, NW",Brittain Dining Hall   12   Z2,649,NULL,"Techwood Drive, NW",NULL,NULL,1
10010139,1/24/2010,18:20,1/24/2010,18:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Bobby Dodd Stadium   17   Z2 - 157 North Avenue, NW",Bobby Dodd Stadium   17   Z2,157,NULL,"North Avenue, NW",NULL,NULL,1
10010140,1/24/2010,22:13,1/24/2010,23:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Williams Street, NW @ Fourteenth Street, NW",NULL,NULL,NULL,"Williams Street, NW @ Fourteenth Street, NW",NULL,NULL,1
10010141,1/25/2010,1:31,1/25/2010,1:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Extradition Declined,PUB,Z1,"Tenth Street, NW @ Williams Street, NW",NULL,NULL,NULL,"Tenth Street, NW @ Williams Street, NW",NULL,NULL,1
10010142,1/25/2010,12:25,1/25/2010,12:25:00,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAM,Z1,"Facilities   32   Z1 - 955 Fowler Street, NW",Facilities   32   Z1,955,NULL,"Fowler Street, NW",NULL,NULL,1
10010143,1/25/2010,8:00,1/25/2010,15:19:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
10010144,1/25/2010,16:07,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Ferst Drive, NW @ Atlantic Drive, NW","Ferst Drive, NW @ Atlantic Drive, NW",NULL,NULL,NULL,NULL,NULL,1
10010146,1/25/2010,11:00,1/25/2010,16:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,"E S & T Building - 311 Ferst Drive, NW",E S & T Building,311,NULL,"Ferst Drive, NW",NULL,NULL,1
10010147,1/25/2010,15:00,1/25/2010,18:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,"ESM Building - 620 Cherry Street, NW",ESM Building,620,NULL,"Cherry Street, NW",NULL,NULL,1
10010148,1/25/2010,20:11,1/25/2010,20:55:00,5308,False Fire Alarm,Closed/Cleared,NULL,ONCAM,Z2,"Bobby Dodd Stadium   17   Z2 - 157 North Avenue, NW",Bobby Dodd Stadium   17   Z2,157,NULL,"North Avenue, NW",NULL,NULL,1
10010150,1/25/2010,23:57,1/26/2010,0:19:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW b/w Fowler Street, NW & Holly Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10010151,1/26/2010,12:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"College of Computing   50   Z3 - 801 Atlantic Drive, NW",College of Computing   50   Z3,801,NULL,"Atlantic Drive, NW",NULL,NULL,1
10010152,1/26/2010,13:15,1/26/2010,13:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,NULL,"Center Street Apartments, 900 Hemphill Avenue, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10010153,1/12/2010,12:00,1/26/2010,11:00:00,2399,Larceny Offense Free Text,Closed/Cleared,Unfounded,ONCAM,Z2,"Georgia Tech Hotel and Conference Center Parking Deck - 800 Spring Street, NW",Georgia Tech Hotel and Conference Center Parking Deck,800,NULL,"Spring Street, NW",NULL,NULL,1
10010154,1/26/2010,13:10,1/26/2010,13:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Montgomery-Knight Building - 270 Ferst Drive, NW",Montgomery-Knight Building,270,NULL,"Ferst Drive, NW",NULL,NULL,1
10010155,1/26/2010,19:55,1/26/2010,20:43:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Towers Residence Hall - 112 Bobby Dodd Way, NW, Room 114",Towers Residence Hall,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10010156,1/26/2010,21:21,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Fifth Street, NW @ West Peachtree Street, NW  Z2","Fifth Street, NW @ West Peachtree Street, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10010157,1/27/2010,1:00,1/27/2010,1:44:00,5308,False Fire Alarm,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments Lower Parking Deck - 120 North Avenue, NW",North Avenue Apartments Lower Parking Deck,120,NULL,"North Avenue, NW",NULL,NULL,1
10010158,1/6/2010,12:00,1/7/2010,7:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Undergraduate Living Center  64   Z4 - 580 Turner Place, NW",Undergraduate Living Center  64   Z4,580,NULL,"Turner Place, NW",NULL,NULL,1
10010159,1/24/2010,7:00,1/24/2010,20:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Harris Residence Hall   11   Z2 - 633 Techwood Drive, NW, 304",Harris Residence Hall   11   Z2,633,NULL,"Techwood Drive, NW",NULL,NULL,1
10010160,1/27/2010,21:34,1/27/2010,23:15:00,2406,Theft by Receiving Stolen Vehicle,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"Tenth Street, NW @ West Peachtree Street, NW","Tenth Street, NW @ West Peachtree Street, NW",NULL,NULL,NULL,NULL,NULL,1
10010161,1/28/2010,1:06,1/28/2010,1:06:00,5707,Criminal Trespass,Further Investigation,Cleared by Arrest,NONCAM,OFFCAM,"B P Gas Station - 610 Spring Street, NW",B P Gas Station,610,NULL,"Spring Street, NW",NULL,NULL,1
10010162,1/27/2010,8:00,1/28/2010,10:20:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments East - 120 North Avenue, NW",North Avenue Apartments East,120,NULL,"North Avenue, NW",NULL,NULL,1
10010163,1/28/2010,10:51,NULL,NULL,2399,Larceny Offense Free Text,Inactive,NULL,NONCAM,Z4,"645 Northside Drive, NW",NULL,645,NULL,"Northside Drive, NW",NULL,NULL,1
10010164,1/27/2010,11:35,1/27/2010,12:25:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, NW",College of Management 172 Z2,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
10010165,1/28/2010,11:40,1/28/2010,13:40:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z3,"College of Architecture   76   Z3 - 245 Fourth Street, NW",College of Architecture   76   Z3,245,NULL,"Fourth Street, NW",NULL,NULL,1
10010166,1/20/2010,8:00,1/20/2010,17:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Technology Square Parking Deck 174  Z2 - 770 Spring Street, NW",Technology Square Parking Deck 174  Z2,770,NULL,"Spring Street, NW",NULL,NULL,1
10010167,1/29/2010,1:22,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Woodruff Residence Hall    870 Curran Street, NW, room 314",NULL,NULL,NULL,NULL,NULL,NULL,1
10010168,1/29/2010,2:31,1/29/2010,3:01:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z2,"Techwood Drive, NW @ Fourth Street, NW","Techwood Drive, NW @ Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
10010169,1/29/2010,2:55,1/29/2010,3:35:00,5311,Disorderly Conduct,Closed/Cleared,Extradition Declined,ONCAMRES,Z2,"Sigma Phi Epsilon Fraternity - 190 Fifth Street, NW",Sigma Phi Epsilon Fraternity,190,NULL,"Fifth Street, NW",NULL,NULL,1
10010170,1/29/2010,8:40,1/29/2010,9:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10010173,1/29/2010,12:00,1/29/2010,14:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"Skiles Classroom Building   2   Z2 - 686 Cherry Street, NW, Bicycle rack",Skiles Classroom Building   2   Z2,686,NULL,"Cherry Street, NW",NULL,NULL,1
10010174,1/29/2010,16:06,1/29/2010,16:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Institute of Paper Science & Technology #1 - 500 Tenth Street, NW",Institute of Paper Science & Technology #1,500,NULL,"Tenth Street, NW",NULL,NULL,1
10010175,1/29/2010,22:00,1/29/2010,23:12:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z4,"580 Turner Place, NW",NULL,580,NULL,"Turner Place, NW",NULL,NULL,1
10010176,1/30/2010,0:10:00,1/30/2010,1:10:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments North - 120 North Avenue, NW",North Avenue Apartments North,120,NULL,"North Avenue, NW",NULL,NULL,1
10010177,1/30/2010,NULL,1/30/2010,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"792 Techwood Drive, NW",Lambda Chi Alpha Fraternity   312   Z2,792,NULL,"Techwood Drive, NW",NULL,NULL,1
10010178,1/30/2010,4:04,1/30/2010,4:19:00,7399,Miscellaneous Offenses,Closed/Cleared,Extradition Declined,ONCAM,Z2,"Techwood Drive, NW @ Bobby Dodd Way, NW","Techwood Drive, NW @ Bobby Dodd Way, NW",NULL,NULL,NULL,NULL,NULL,1
10010179,1/30/2010,11:14,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z4,Turner Place b/w McMillan St. & Curran St.  Z4,Turner Place b/w McMillan St. & Curran St.  Z4,NULL,NULL,NULL,NULL,NULL,1
10010180,1/30/2010,17:38,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Towers Residence Hall   15   Z2 - 112 Bobby Dodd Way, NW",Towers Residence Hall   15   Z2,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10010181,1/20/2010,16:00,1/22/2010,18:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,"Woodruff Residence Hall Parking Lot  116   Z4 - 870 Curran Street, NW",Woodruff Residence Hall Parking Lot  116   Z4,870,NULL,"Curran Street, NW",NULL,NULL,1
10010182,1/30/2010,20:26,1/30/2010,20:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Instructional Center   55   Z3 - 759 Ferst Drive, NW",Instructional Center   55   Z3,759,NULL,"Ferst Drive, NW",NULL,NULL,1
10010183,1/30/2010,21:31,1/30/2010,21:31:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ McAfee Street, NW","North Avenue, NW @ McAfee Street, NW",NULL,NULL,NULL,NULL,NULL,1
10010184,1/28/2010,21:00,1/28/2010,22:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10010185,1/31/2010,3:08,1/31/2010,3:27:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Architecture Card Lot   z3 - 245 Fourth Street, NW",Architecture Card Lot   z3,245,NULL,"Fourth Street, NW",NULL,NULL,1
10010186,1/31/2010,12:28,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z3,"Howey Physics Building   81   Z3 - 800 Atlantic Drive, NW",Howey Physics Building   81   Z3,800,NULL,"Atlantic Drive, NW",NULL,NULL,1
10010187,1/29/2010,9:00,1/31/2010,10:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
10010188,1/31/2010,18:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Luckie Street, NW  Z2","North Avenue, NW @ Luckie Street, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
10010189,1/31/2010,19:47,1/31/2010,20:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tech Parkway, NW @ State Street, NW","Tech Parkway, NW @ State Street, NW",NULL,NULL,NULL,NULL,NULL,1
10010190,1/31/2010,21:40,1/31/2010,22:10:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Howell Residence Hall   10   Z2 - 640 Williams Street, NW, room 303",Howell Residence Hall   10   Z2,640,NULL,"Williams Street, NW",NULL,NULL,1
10010191,1/31/2010,22:18,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"North Avenue, NW @ Donald Lee Holowell Parkway, NW","North Avenue, NW @ Donald Lee Holowell Parkway, NW",NULL,NULL,NULL,NULL,NULL,1
10020192,1/31/2010,23:51,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Bobby Dodd Stadium   17   Z2 - 157 North Avenue, NW",Bobby Dodd Stadium   17   Z2,157,NULL,"North Avenue, NW",NULL,NULL,1
10020193,2/1/2010,10:08,2/1/2010,10:28:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Klaus Advanced Computing Building - 266 Ferst Drive, NW, Suite 3404",Klaus Advanced Computing Building,266,NULL,"Ferst Drive, NW",NULL,NULL,1
10020194,1/30/2010,17:00,2/1/2010,8:00:00,2901,Damage to Property – Business,Inactive,NULL,ONCAMRES,Z2,"North Avenue Apartments East - 120 North Avenue, NW",North Avenue Apartments East,120,NULL,"North Avenue, NW",NULL,NULL,1
10020195,2/1/2010,10:42,2/1/2010,10:59:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
10020196,1/30/2010,17:00,2/1/2010,8:00:00,2901,Damage to Property – Business,Inactive,NULL,ONCAMRES,Z2,"Harrison Residence Hall   14   Z2 - 660 Williams Street, NW, room 128",Harrison Residence Hall   14   Z2,660,NULL,"Williams Street, NW",NULL,NULL,1
10020198,2/1/2010,8:00,2/1/2010,11:15:00,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z2,"Peters Parking Deck   8   Z2 - 749 Fowler Street, NW, Upper level",Peters Parking Deck   8   Z2,749,NULL,"Fowler Street, NW",NULL,NULL,1
10020200,2/1/2010,12:00,2/1/2010,13:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z3,"Van Leer Electrical Engineering Building - 777 Atlantic Drive, NW",Van Leer Electrical Engineering Building,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
10020201,2/1/2010,15:00,2/1/2010,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"Fowler Street, NW @ Sixth Street, NW  Z1","Fowler Street, NW @ Sixth Street, NW  Z1",NULL,NULL,NULL,NULL,NULL,1
10020202,2/1/2010,19:35,2/1/2010,20:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"North Avenue, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10020203,2/1/2010,6:45,2/1/2010,19:54:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,"Clydeck   54  Z3 - 391 Ferst Drive, NW",Clydeck   54  Z3,391,NULL,"Ferst Drive, NW",NULL,NULL,1
10020204,2/1/2010,20:44,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z2,"Howell Residence Hall   10   Z2 - 640 Williams Street, NW, room 303",Howell Residence Hall   10   Z2,640,NULL,"Williams Street, NW",NULL,NULL,1
10020205,2/1/2010,22:50,2/1/2010,23:35:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"North Avenue, NW @ State Street, NW","North Avenue, NW @ State Street, NW",NULL,NULL,NULL,NULL,NULL,1
10020206,2/2/2010,3:00,2/2/2010,4:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Fourth Street,  NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10020208,2/1/2010,21:00,2/2/2010,10:10:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, NW",College of Management 172 Z2,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
10020209,2/2/2010,1:00,2/2/2010,11:00:00,2203,Burglary  – Forced Entry – NonResidence,Inactive,NULL,ONCAM,Z2,"Eastside Market - 120 North Avenue, NW",Eastside Market,120,NULL,"North Avenue, NW",NULL,NULL,1
10020210,2/2/2010,13:50,2/2/2010,14:15:00,7399,Miscellaneous Offenses,Further Investigation,NULL,PUB,Z2,"Cherry Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10020211,2/2/2010,15:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAM,Z4,"Curran Street Parking Deck   139   Z4 - 875 Curran Street, NW",Curran Street Parking Deck   139   Z4,875,NULL,"Curran Street, NW",NULL,NULL,1
10020212,2/2/2010,16:00,2/2/2010,17:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2," Starbucks - 48 Fifth Street, NW", Starbucks,48,NULL,"Fifth Street, NW",NULL,NULL,1
10020213,2/2/2010,19:30,2/2/2010,19:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
10020214,2/2/2010,20:00,2/2/2010,20:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center - 350 Ferst Drive, NW",Student Center,350,NULL,"Ferst Drive, NW",NULL,NULL,1
10020215,2/2/2010,20:45,2/2/2010,21:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Cherry Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10020216,2/2/2010,21:30,2/2/2010,22:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Towers Residence Hall   15   Z2 - 112 Bobby Dodd Way, NW",Towers Residence Hall   15   Z2,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
10020217,2/2/2010,22:14,2/2/2010,23:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,"970 Spring Street, NW",NULL,970,NULL,"Spring Street, NW",NULL,NULL,1
10020219,2/3/2010,1:58,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z4,"McMillan Street, NW @ Eigth Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
10020221,2/3/2010,9:00,2/3/2010,9:45:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z3,"Skiles Courtyard - 686 Cherry Street, NW",Skiles Courtyard,686,NULL,"Cherry Street, NW",NULL,NULL,1
10020222,2/3/2010,9:00,2/3/2010,12:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z3,"Klaus Advanced Computing Building   153   Z3 - 266 Ferst Drive, NW",Klaus Advanced Computing Building   153   Z3,266,NULL,"Ferst Drive, NW",NULL,NULL,1
10020223,2/3/2010,9:00,2/3/2010,14:50:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,"Clydeck   54  Z3 - 391 Ferst Drive, NW, second level",Clydeck   54  Z3,391,NULL,"Ferst Drive, NW",NULL,NULL,1
10020225,2/3/2010,17:50,2/3/2010,17:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Undergraduate Living Center  64   Z4 - 580 Turner Place, NW",Undergraduate Living Center  64   Z4,580,NULL,"Turner Place, NW",NULL,NULL,1
