OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
11010094,1/18/2011,17:20,1/18/2011,18:25:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11010095,1/19/2011,21:34,1/19/2011,22:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW and Techwood Drive, NW","North Avenue, NW and Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11010096,1/19/2011,23:40,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Hemphill Avenue, NW @ Ethel Street, NW","Hemphill Avenue, NW @ Ethel Street, NW",NULL,NULL,NULL,NULL,NULL,1
11010097,1/19/2011,8:55,1/19/2011,8:55:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z2,"Dancord building - 756 West Peachtree Street, NW",Dancord building,756,NULL,"West Peachtree Street, NW",NULL,NULL,1
11010098,1/19/2011,10:29,1/19/2011,11:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Klaus Parking Deck - 266 Ferst Drive, Parking level 2 stairwell",Klaus Parking Deck,266,NULL,Ferst Drive,NULL,NULL,1
11010099,1/19/2011,20:07,1/19/2011,20:26:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Perry/Matheson Residence Hall   92   Z2 - 715 Techwood Drive, NW, Room 105",Perry/Matheson Residence Hall   92   Z2,715,NULL,"Techwood Drive, NW",NULL,NULL,1
11010100,1/20/2011,3:12,1/20/2011,3:58:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Marietta Street, NW at Wallace Street, NW","Marietta Street, NW at Wallace Street, NW",NULL,NULL,NULL,NULL,NULL,1
11010101,1/19/2011,11:00,1/20/2011,7:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"505 Techway, NW, GTRI",NULL,505,NULL,"Techway, NW",NULL,NULL,1
11010102,1/19/2011,23:00,1/20/2011,9:00:00,1313,Simple Assault/Battery,Inactive,NULL,ONCAM,Z1,"Tau Kappa Epsilon Fraternity - 159 Fifth Street, NW",Tau Kappa Epsilon Fraternity,159,NULL,"Fifth Street, NW",NULL,NULL,1
11010103,1/17/2011,15:00,1/18/2011,8:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Barnes & Noble Book Store - 48 Fifth Street, NW, Loading Dock",Barnes & Noble Book Store,48,NULL,"Fifth Street, NW",NULL,NULL,1
11010104,1/11/2011,17:00,1/12/2011,8:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,"Alexander Memorial Coliseum   965   Z1 - 965 Fowler Street, NW",Alexander Memorial Coliseum   965   Z1,965,NULL,"Fowler Street, NW",NULL,NULL,1
11010105,1/20/2011,10:34,1/20/2011,11:27:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAMRES,Z2,"Hopkins Residence Hall   94   Z2 - 115 Bobby Dodd Way, NW, Room 310",Hopkins Residence Hall   94   Z2,115,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11010106,1/19/2011,17:00,1/20/2011,9:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,"Graduate Living Center - 301 Tenth Street, NW, out side bike rack",Graduate Living Center,301,NULL,"Tenth Street, NW",NULL,NULL,1
11010107,1/20/2011,16:30,1/20/2011,17:20:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW, 5th Floor",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11010108,1/20/2011,19:30,1/20/2011,20:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW, basketball courts",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11010109,1/20/2011,23:45,1/21/2011,1:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,Hemphill Avenue & Ferst Drive,Hemphill Avenue & Ferst Drive,NULL,NULL,NULL,NULL,NULL,1
11010110,1/21/2011,19:00,1/21/2011,19:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11010111,1/21/2011,20:50,1/21/2011,21:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Ferst Drive @ Regents Drive,Ferst Drive @ Regents Drive,NULL,NULL,NULL,NULL,NULL,1
11010112,1/21/2011,23:45,1/22/2011,0:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
11010113,1/22/2011,0:01,1/22/2011,0:20:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,"Center Street Apartments - 939 Hemphill Avenue, NW, north room 207",Center Street Apartments,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11010114,1/22/2011,3:00,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2," Bobby Dodd Stadium - 155 North Avenue, NW", Bobby Dodd Stadium,155,NULL,"North Avenue, NW",NULL,NULL,1
11010115,1/22/2011,3:00,1/22/2011,4:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Armstrong Residence Hall - 489 Eighth Street NW, Room 212",Armstrong Residence Hall,489,NULL,Eighth Street NW,NULL,NULL,1
11010116,1/21/2011,1:00,1/22/2011,9:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"Catholic Center - 172 Fourth Street, NW",Catholic Center,172,NULL,"Fourth Street, NW",NULL,NULL,1
11010117,1/22/2011,9:00,1/22/2011,11:40:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Klaus Advanced Computing Building - 266 Ferst Drive NW, room 1320",Klaus Advanced Computing Building,266,NULL,Ferst Drive NW,NULL,NULL,1
11010118,1/22/2011,11:35,1/22/2011,12:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,"North Avenue Apartments North Building - 120 North Avenue, NW, Room 808",North Avenue Apartments North Building,120,NULL,"North Avenue, NW",NULL,NULL,1
11010120,1/21/2011,23:45,1/22/2011,12:15:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"Brittan Drive, NW @ Fourth Street, NW","Brittan Drive, NW @ Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,2
11010121,1/22/2011,14:40,1/22/2011,15:00:00,2999,Damage to Property Offense Free Text,Further Investigation,NULL,ONCAM,Z3,"Howey Physics Building - 800 Atlantic Drive, NW",Howey Physics Building,800,NULL,"Atlantic Drive, NW",NULL,NULL,1
11010123,1/22/2011,7:52,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Services Building - 353 Ferst Drive, NW",Student Services Building,353,NULL,"Ferst Drive, NW",NULL,NULL,1
11010124,1/23/2011,20:06,1/23/2011,20:19:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW and Techwood Drive, NW","North Avenue, NW and Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11010125,1/22/2011,20:54,1/22/2011,20:54:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,"555 Eighth Street, NW",NULL,555,NULL,"Eighth Street, NW",NULL,NULL,2
11010126,1/23/2011,2:04,1/23/2011,2:34:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,Z2,"154 Fifth Street NW, Delta Upsilon Fraternity",NULL,154,NULL,Fifth Street NW,NULL,NULL,1
11010127,1/23/2011,3:00,1/23/2011,3:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Smith Residence Hall - 630 Williams Street NW, 2nd floor",Smith Residence Hall,630,NULL,Williams Street NW,NULL,NULL,1
11010128,1/23/2011,3:58,NULL,NULL,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Bobby Dodd Way, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
11010130,1/24/2011,11:01,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center   82   Z4 - 740 Ferst Drive, NW",Student Health Center   82   Z4,740,NULL,"Ferst Drive, NW",NULL,NULL,1
11010131,1/24/2011,12:10,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NULL,Z1,"Fifth Street, NW @ Williams Street, NW","Fifth Street, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
11010132,1/21/2011,16:00,1/24/2011,9:30:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z4,"Crecine Residence Hall - 900 Hemphill Avenue, NW",Crecine Residence Hall,900,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11010133,1/24/2011,17:00,1/24/2011,18:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,College of Management 172 Z2 - 800 West Peachtree Street,College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
11010134,1/24/2011,19:51,1/24/2011,20:10:00,7399,Miscellaneous Offenses,Closed/Leads Exhausted,Unfounded,ONCAM,Z4,"Student Health Center - 740 Ferst Drive, NW, Rear parking lot",Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
11010135,1/24/2011,16:30,1/25/2011,5:45:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,NULL,"831 Marietta Street, NW",NULL,831,NULL,"Marietta Street, NW",NULL,NULL,1
11010136,1/25/2011,14:15,1/25/2011,15:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11010138,1/25/2011,18:35,1/25/2011,19:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Van Leer Electrical Engineering Building - 777 Atlantic Drive, NW, Room E365",Van Leer Electrical Engineering Building,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
11010139,1/25/2011,20:05,1/25/2011,20:05:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Alexander Memorial Coliseum  - 965 Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
11010140,1/18/2011,15:10,1/18/2011,15:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,"Fourteenth Street, NW and McMillan Street, NW",NULL,NULL,NULL,"Fourteenth Street, NW and McMillan Street, NW",NULL,NULL,1
11010141,1/26/2011,9:15,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Woodruff Dining Hall - 870 Curran Street, NW",Woodruff Dining Hall,870,NULL,"Curran Street, NW",NULL,NULL,1
11010142,1/26/2011,13:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z3,"Centennial Research Building - 400 Tenth Street, NW",Centennial Research Building,400,NULL,"Tenth Street, NW",NULL,NULL,1
11010143,1/26/2011,16:02,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Health Center - 740 Ferst Drive, NW",Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
11010144,1/26/2011,18:32,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Van Leer Electrical Engineering Building - 777 Atlantic Drive, NW",Van Leer Electrical Engineering Building,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
11010145,1/26/2011,21:51,1/26/2011,22:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Bankhead Avenue @ Marietta Street,NULL,NULL,NULL,NULL,NULL,NULL,1
11010146,1/26/2011,22:39,1/26/2011,23:10:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,"Undergraduate Living Center - 580 Turner Place, NW, Room 202",Undergraduate Living Center,580,NULL,"Turner Place, NW",NULL,NULL,1
11010147,1/27/2011,2:32,1/27/2011,3:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,Spring Street @ Linden Avenue,Spring Street @ Linden Avenue,NULL,NULL,NULL,NULL,NULL,1
11010148,1/27/2011,10:07,1/27/2011,10:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Ferst Drive, NW @ Atlantic Drive, NW","Ferst Drive, NW @ Atlantic Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11010150,1/25/2011,10:00,1/25/2011,20:00:00,2304,Larceny – Parts from Vehicle,Inactive,NULL,ONCAM,Z1,"North Deck - 352 Peachtree Place, NW",North Deck,352,NULL,"Peachtree Place, NW",NULL,NULL,1
11010151,1/27/2011,16:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Georgia Institute of Technology Campus,Georgia Institute of Technology Campus,NULL,NULL,NULL,NULL,NULL,1
11010152,1/27/2011,17:15,1/27/2011,17:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Rich Building - 258 Fourth Street, NW",Rich Building,258,NULL,"Fourth Street, NW",NULL,NULL,1
11010153,1/13/2011,12:30,1/13/2011,13:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Savant Building - 631 Cherry Street, NW",Savant Building,631,NULL,"Cherry Street, NW",NULL,NULL,1
11010154,1/27/2011,21:09,1/27/2011,21:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,North Avenue @ Williams Street,NULL,NULL,NULL,North Avenue @ Williams Street,NULL,NULL,1
11010155,1/28/2011,2:42,1/28/2011,3:11:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,NULL,"Spring Street, NW @ Linden Avenue, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
11010156,1/26/2011,0:01,1/26/2011,23:59:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11010157,1/20/2011,0:01,1/20/2011,23:59:00,2308,Larceny – From Building,Further Investigation,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11010158,1/21/2011,0:01,1/21/2011,23:59:00,2308,Larceny – From Building,Further Investigation,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11010159,1/19/2011,0:01,1/19/2011,23:59:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z1,"879 Hemphill Avenue, NW",NULL,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11010160,1/25/2011,17:00,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAMRES,Z4,"Hefner Residence Hall - 510 Eighth Street, NW",Hefner Residence Hall,510,NULL,"Eighth Street, NW",NULL,NULL,1
11010161,1/28/2011,18:30,1/28/2011,18:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Familly Apartments - 251 Tenth Street, NW",Familly Apartments,251,NULL,"Tenth Street, NW",NULL,NULL,1
11010162,1/29/2011,1:15,1/29/2011,1:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Graduate Living Center - 301 Tenth Street, NW",Graduate Living Center,301,NULL,"Tenth Street, NW",NULL,NULL,1
11010163,1/29/2011,2:00,1/29/2011,2:10:00,2902,Damage to Property – Private,Inactive,NULL,NONCAM,Z2,"Beta Theta Pi Fraternity - 764 Fowler Street, NW",Beta Theta Pi Fraternity,764,NULL,"Fowler Street, NW",NULL,NULL,1
11010164,1/29/2011,2:21,1/29/2011,2:50:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Rich Building - 258 Fourth Street, NW, roof",Rich Building,258,NULL,"Fourth Street, NW",NULL,NULL,1
11010165,1/29/2011,2:48,NULL,NULL,4199,Liquor Law Violation Offense Free Text,Closed/Cleared,Prosecution Declined,PUB,NULL,"Hemphill Avenue, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
11010166,1/29/2011,2:45,1/29/2011,3:15:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z1,"Kappa Sigma Fraternity - 182 Sixth Street, NW",Kappa Sigma Fraternity,182,NULL,"Sixth Street, NW",NULL,NULL,1
11010167,1/29/2011,4:45,1/29/2011,5:25:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,"632 McAfee Street, NW",NULL,632,NULL,"McAfee Street, NW",NULL,NULL,1
11010170,1/29/2011,10:57,1/29/2011,11:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"College of Management - 800 West Peachtree Street, NW",College of Management,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
11010172,1/28/2011,19:00,1/29/2011,14:15:00,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z2,"Peters Parking Deck - 749 Fowler Street, NW",Peters Parking Deck,749,NULL,"Fowler Street, NW",NULL,NULL,1
11010173,1/29/2011,17:07,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Boggs Building - 770 State Street, NW, b/w Boggs & Clydeck",Boggs Building,770,NULL,"State Street, NW",NULL,NULL,1
11010174,1/28/2011,21:00,1/29/2011,13:30:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z3,"Delta Tau Delta Fraternity - 227 Fourth Street, NW",Delta Tau Delta Fraternity,227,NULL,"Fourth Street, NW",NULL,NULL,1
11010175,1/21/2011,18:00,1/22/2011,10:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"Brittain Drive, NW between Bobby Dodd, NW Way and Fourth Street, NW","Brittain Drive, NW between Bobby Dodd, NW Way and Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11010176,1/29/2011,19:00,1/29/2011,19:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW, 3rd floor",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11010177,1/29/2011,19:30,1/29/2011,20:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Lambda Chi Alpha Fraternity - 792 Techwood Drive, NW, Room 101",Lambda Chi Alpha Fraternity,792,NULL,"Techwood Drive, NW",NULL,NULL,1
11010178,1/29/2011,21:27,1/29/2011,22:22:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,West Peachtree Street @ Fifth Street,West Peachtree Street @ Fifth Street,NULL,NULL,NULL,NULL,NULL,1
11010179,1/30/2011,2:00,1/30/2011,2:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Cloudman Residence Hall   13  Z2 - 661 Techwood Drive NW, Room 220",Cloudman Residence Hall   13  Z2,661,NULL,Techwood Drive NW,NULL,NULL,1
11010180,1/30/2011,2:48,1/30/2011,3:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"North Avenue Apartments - 120 North Avenue, NW, Turnaround",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11010181,1/30/2011,3:25,1/30/2011,3:52:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,NULL,Spring Street @ Eighth Street,Spring Street @ Eighth Street,NULL,NULL,NULL,NULL,NULL,1
11010182,1/29/2011,21:00,1/30/2011,4:00:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z2,"Sigma Chi Fraternity - 770 Techwood Drive, NW",Sigma Chi Fraternity,770,NULL,"Techwood Drive, NW",NULL,NULL,1
11010183,1/30/2011,6:47,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11010184,1/30/2011,15:40:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive, NW, Basketball Court",Campus Recreation Center,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11010185,1/29/2011,2:30,1/29/2011,3:00:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z1,"Delta Tau Delta - 227 Fourth Street, NW, Treasure Room",Delta Tau Delta,227,NULL,"Fourth Street, NW",NULL,NULL,1
11010186,1/29/2011,16:00,1/30/2011,16:30:00,5707,Criminal Trespass,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments - 120 North Avenue, NW, North building/ main enterance",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11010187,1/30/2011,21:46,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Clough Construction Site - 706 Atlantic Drive, NW",Clough Construction Site,706,NULL,"Atlantic Drive, NW",NULL,NULL,1
11010188,1/22/2011,8:00,1/22/2011,23:00:00,2605,Fraud – Illegal Use of Credit/Financial Transaction Cards,Inactive,NULL,ONCAM,Z1,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11010189,1/28/2011,17:00,1/31/2011,7:00:00,5707,Criminal Trespass,Closed/Cleared,NULL,ONCAM,Z1,"O'Keefe Building - 151 Sixth Street, NW",O'Keefe Building,151,NULL,"Sixth Street, NW",NULL,NULL,1
11010190,1/31/2011,10:21,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11010191,1/31/2011,14:18,1/31/2011,15:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Williams Street, NW","Tenth Street, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
11010192,1/31/2011,15:08,1/31/2011,15:08:00,5309,Harassing Communication,Closed/Cleared,Prosecution Declined,NULL,NULL,"Beringause Building - 879 Hemphill Avenue, NW",Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11010193,1/31/2011,16:57,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Student Health Center - 740 Ferst Drive, NW",Student Health Center,740,NULL,"Ferst Drive, NW",NULL,NULL,1
11010194,1/31/2011,9:00,1/31/2011,18:30:00,2404,Theft of Automobile,Inactive,NULL,ONCAM,Z4,"Tech Parkway, NW between Northside Drive, NW and Regents Drive, NW","Tech Parkway, NW between Northside Drive, NW and Regents Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11010195,1/31/2011,23:55,2/1/2011,23:55:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"800 West Peachtree Street, NW, College of Management",NULL,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
11020196,2/1/2011,8:40,2/1/2011,10:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,"Centennial Olympic Park Drive, NW @ North Avenue, NW","Centennial Olympic Park Drive, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
11020197,1/31/2011,11:00,2/1/2011,9:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Centennial Research Building   790   Z1 - 400 Tenth Street NW, Lobby Area",Centennial Research Building   790   Z1,400,NULL,Tenth Street NW,NULL,NULL,1
11020198,2/1/2011,16:50,2/1/2011,17:35:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Molecular Science Building - 901 Atlantic Drive, NW",Molecular Science Building,901,NULL,"Atlantic Drive, NW",NULL,NULL,1
11020199,1/27/2011,6:30,1/27/2011,8:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Towers Residence Hall   15   Z2 - 112 Bobby Dodd Way NW,Towers Residence Hall   15   Z2,112,NULL,Bobby Dodd Way NW,NULL,NULL,1
11020200,2/2/2011,12:21,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,Z4,"Northside Drive, NW  @ Marietta Street, NW","Northside Drive, NW  @ Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
11020201,2/1/2011,11:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Klaus Building - 266 Ferst Drive, NW",Klaus Building,266,NULL,"Ferst Drive, NW",NULL,NULL,1
11020202,2/2/2011,14:05,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Instructional Center - 759 Ferst Drive, NW, Room 115",Instructional Center,759,NULL,"Ferst Drive, NW",NULL,NULL,1
11020203,2/1/2011,21:37,2/2/2011,16:35:00,5309,Harassing Communication,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Hopkins Residence Hall - 711 Techwood Drive, NW",Hopkins Residence Hall,711,NULL,"Techwood Drive, NW",NULL,NULL,1
