OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
12010118,1/19/2012,21:35,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street NW, Room 117",Smith Residence Hall   6   Z2,630,NULL,Williams Street NW,NULL,NULL,1
12010119,1/19/2012,22:44,1/19/2012,23:11:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"Centennial Olympic Park Drive, NW @ North Avenue, NW","Centennial Olympic Park Drive, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12010120,1/20/2012,23:10,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street, NW, Room 331",Smith Residence Hall   6   Z2,630,NULL,"Williams Street, NW",NULL,NULL,1
12010121,1/19/2012,23:29,1/20/2012,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments South - 120 North Avenue, NW, Room 215",North Avenue Apartments South,120,NULL,"North Avenue, NW",NULL,NULL,1
12010122,1/19/2012,23:00,1/20/2012,0:05:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. Apts.)  65  Z4 - 501 Sixth Street NW,Maulding Residence Hall (Sixth St. Apts.)  65  Z4,501,NULL,Sixth Street NW,NULL,NULL,1
12010123,1/20/2012,2:40,1/20/2012,6:00:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z4,"State Street, NW @ Ferst Drive, NW","State Street, NW @ Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,1
12010124,1/20/2012,3:27,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Peters Parking Deck   8   Z2 - 749 Fowler Street, NW, lower level",Peters Parking Deck   8   Z2,749,NULL,"Fowler Street, NW",NULL,NULL,1
12010125,1/20/2012,10:28,1/20/2012,10:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Van Leer Electrical Engineering Building - 777 Atlantic Drive, NW",Van Leer Electrical Engineering Building,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
12010126,1/20/2012,11:25,NULL,NULL,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,ONCAM,Z4,"West Side Market - 870 Curran Street, NW",West Side Market,870,NULL,"Curran Street, NW",NULL,NULL,1
12010127,1/20/2012,14:06,1/20/2012,14:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Campus Recreation Center - 750 Ferst Drive NW, 5th flr. near elevators",Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
12010128,1/20/2012,15:01,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"879 Hemphill Avenue, NW",NULL,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12010130,1/18/2012,10:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"College of Computing - 801 Atlantic Drive, NW",College of Computing,801,NULL,"Atlantic Drive, NW",NULL,NULL,1
12010131,1/21/2012,5:19,NULL,NULL,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street, NW",Smith Residence Hall   6   Z2,630,NULL,"Williams Street, NW",NULL,NULL,1
12010132,1/21/2012,15:31,NULL,NULL,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments South Building - 120 North Avenue, NW, 3rd floor hallway",North Avenue Apartments South Building,120,NULL,"North Avenue, NW",NULL,NULL,1
12010132,1/21/2012,15:31,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments South Building - 120 North Avenue, NW, 3rd floor hallway",North Avenue Apartments South Building,120,NULL,"North Avenue, NW",NULL,NULL,1
12010133,1/22/2012,5:36,1/22/2012,6:07:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,"Spring Street, NW @ Linden Avenue, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
12010134,1/22/2012,1:00,1/22/2012,8:15:00,2903,Damage to Property – Public,Inactive,NULL,ONCAMRES,Z2,"Glenn Residence Hall   16   Z2 - 118 Bobby Dodd Way NW, 15",Glenn Residence Hall   16   Z2,118,NULL,Bobby Dodd Way NW,NULL,NULL,1
12010135,1/21/2012,2:00,1/22/2012,14:58:00,5707,Criminal Trespass,Inactive,NULL,PUB,Z2,"Fourth Street, NW @ Techwood Drive, NW","Fourth Street, NW @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
12010136,1/21/2012,22:00,1/22/2012,15:40:00,2308,Larceny – From Building,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Hanson Residence Hall   93   Z2 - 109 Bobby Dodd Way NW, room 215",Hanson Residence Hall   93   Z2,109,NULL,Bobby Dodd Way NW,NULL,NULL,1
12010137,1/22/2012,18:22,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments South - 120 North Avenue, NW, Room 522 A & B Bathroom",North Avenue Apartments South,120,NULL,"North Avenue, NW",NULL,NULL,1
12010138,1/22/2012,22:26,1/22/2012,22:43:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Georgia Tech Hotel and Conference Center - 800 Spring Street, NW",Georgia Tech Hotel and Conference Center,800,NULL,"Spring Street, NW",NULL,NULL,1
12010139,1/23/2012,8:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Economic Development Building   173   Z2 - 760 Spring Street, NW",Economic Development Building   173   Z2,760,NULL,"Spring Street, NW",NULL,NULL,1
12010140,1/22/2012,16:00,1/23/2012,8:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,NONCAM,Z2,"Kappa Alpha Fraternity   310   Z2 - 801 Techwood Drive, NW, Parking Lot",Kappa Alpha Fraternity   310   Z2,801,NULL,"Techwood Drive, NW",NULL,NULL,1
12010141,1/20/2012,16:15:00,1/20/2012,18:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Van Leer Building - 777 Atlantic Drive NW,Van Leer Building,777,NULL,Atlantic Drive NW,NULL,NULL,1
12010142,1/23/2012,12:30,1/23/2012,14:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library   77   Z2 - 704 Cherry Street, NW",Library   77   Z2,704,NULL,"Cherry Street, NW",NULL,NULL,1
12010143,1/23/2012,22:25,1/23/2012,23:17:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Ferst Drive, NW @ Cherry Street ,NW - Next to Coon building","Ferst Drive, NW @ Cherry Street ,NW",NULL,NULL,NULL,NULL,NULL,1
12010143,1/23/2012,22:25,1/23/2012,23:17:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Ferst Drive, NW @ Cherry Street ,NW - Next to Coon building","Ferst Drive, NW @ Cherry Street ,NW",NULL,NULL,NULL,NULL,NULL,1
12010144,1/23/2012,8:23,1/23/2012,16:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"756 West Peachtree Street, NW",NULL,756,NULL,"West Peachtree Street, NW",NULL,NULL,1
12010145,1/24/2012,12:15,1/24/2012,13:15:00,2999,Damage to Property Offense Free Text,Closed/Cleared,NULL,ONCAM,Z2,"828 West Peachtree ST NW, 2nd Floor",NULL,828,NULL,West Peachtree ST NW,NULL,NULL,1
12010146,1/24/2012,14:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"O'Keefe Building - 151 Sixth Street, NW",O'Keefe Building,151,NULL,"Sixth Street, NW",NULL,NULL,1
12010147,1/24/2012,18:28,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Parker H. Petit Biotechnolgoy Building - 315 Ferst Drive, NW, IBB",Parker H. Petit Biotechnolgoy Building,315,NULL,"Ferst Drive, NW",NULL,NULL,1
12010148,1/24/2012,18:45,1/24/2012,19:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"Fowler Street, NW @ Eighth Street, NW","Fowler Street, NW @ Eighth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12010149,1/24/2012,21:45,1/24/2012,22:17:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments East Building - 120 North Avenue, NW, Room 1215",North Avenue Apartments East Building,120,NULL,"North Avenue, NW",NULL,NULL,1
12010150,1/24/2012,22:40,1/24/2012,22:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library   77   Z2 - 704 Cherry Street, NW, Fifth Floor",Library   77   Z2,704,NULL,"Cherry Street, NW",NULL,NULL,1
12010151,1/25/2012,9:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCLERY,OFFCAM,"710 Peachtree Street, NW",NULL,710,NULL,"Peachtree Street, NW",NULL,NULL,1
12010152,1/25/2012,9:43,1/25/2012,10:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Centergy Building - 75 Fifth Street,  NW, Room 5154",Centergy Building,75,NULL,"Fifth Street,  NW",NULL,NULL,1
12010153,1/25/2012,13:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z1,10th Street @ Fowler Street,10th Street @ Fowler Street,NULL,NULL,NULL,NULL,NULL,1
12010156,1/25/2012,20:38,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Bunger-Henry Building   86  Z3 - 778 Atlantic Drive, NW",Bunger-Henry Building   86  Z3,778,NULL,"Atlantic Drive, NW",NULL,NULL,1
12010157,1/26/2012,11:40,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Swann Building   39   Z2 - 613 Cherry Street NW,Swann Building   39   Z2,613,NULL,Cherry Street NW,NULL,NULL,1
12010158,1/25/2012,1:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCLERY,OFFCAM,"950 Marietta Street, NW",NULL,950,NULL,"Marietta Street, NW",NULL,NULL,1
12010159,1/25/2012,15:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAM,Z3,"Student Center - 350 Ferst Drive, NW, Taco Bell",Student Center,350,NULL,"Ferst Drive, NW",NULL,NULL,1
12010160,1/26/2012,21:00,1/26/2012,21:07:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Undergraduate Living Center  64 - 580 Turner Place NW,Undergraduate Living Center  64,580,NULL,Turner Place NW,NULL,NULL,1
12010161,1/27/2012,5:13,NULL,NULL,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,NULL,"Sigma Nu Fraternity - 750 Fowler Street, NW",Sigma Nu Fraternity,750,NULL,"Fowler Street, NW",NULL,NULL,1
12010162,1/27/2012,11:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCLERY,Z1,"Tenth Street, NW @ Fielder Avenue, NW","Tenth Street, NW @ Fielder Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12010163,1/27/2012,12:48,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,"Folk Residence Hall   110   Z4 - 531 Turner Place, NW",Folk Residence Hall   110   Z4,531,NULL,"Turner Place, NW",NULL,NULL,1
12010165,1/27/2012,15:15,1/27/2012,16:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments South Building - 120 North Avenue, NW, Room 522",North Avenue Apartments South Building,120,NULL,"North Avenue, NW",NULL,NULL,1
12010166,1/27/2012,17:00,1/27/2012,17:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Ford Motor Company Env. Science & Tech. 147  Z1 - 311 Ferst Drive NW,Ford Motor Company Env. Science & Tech. 147  Z1,311,NULL,Ferst Drive NW,NULL,NULL,1
12010167,1/27/2012,23:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z2,"Matheson Residence Hall - 715 Techwood Drive NW, 3rd Floor",Matheson Residence Hall,715,NULL,Techwood Drive NW,NULL,NULL,1
12010168,1/28/2012,23:56,1/29/2012,0:20:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z1,"Techwood Drive, NW @ Fifth Street, NW","Techwood Drive, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12010169,1/28/2012,3:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"Techwood Drive, NW @ Fourth Street, NW","Techwood Drive, NW @ Fourth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12010170,1/28/2012,10:55,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,"Marietta Street, NW @ Bankhead Avenue, NW","Marietta Street, NW @ Bankhead Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12010171,1/28/2012,13:45,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,"Parker H. Petit Biotechnolgoy Building   146N  Z1 - 315 Ferst Drive NW, IBB second level",Parker H. Petit Biotechnolgoy Building   146N  Z1,315,NULL,Ferst Drive NW,NULL,NULL,1
12010172,1/29/2012,0:30,1/29/2012,1:00:00,7399,Miscellaneous Offenses,Inactive,NULL,ONCAMRES,Z2,"Perry-Matheson Residence Hall   92   Z2 - 715 Techwood Drive, NW",Perry-Matheson Residence Hall   92   Z2,715,NULL,"Techwood Drive, NW",NULL,NULL,1
12010173,1/29/2012,1:05,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, NW",College of Management 172 Z2,800,NULL,"West Peachtree Street, NW",NULL,NULL,1
12010174,1/29/2012,1:35:00,1/29/2012,2:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"Fifth Street, NW @ Spring Street, NW","Fifth Street, NW @ Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
12010175,1/29/2012,1:50,1/29/2012,2:45:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"North Avenue Apartments South Building - 120 North Avenue, NW, Room 423",North Avenue Apartments South Building,120,NULL,"North Avenue, NW",NULL,NULL,1
12010176,1/29/2012,2:48,1/29/2012,3:42:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Towers Residence Hall   15   Z2 - 112 Bobby Dodd Way, NW, Room 213",Towers Residence Hall   15   Z2,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12010177,1/29/2012,3:23,1/29/2012,3:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Waffle House - 66 Fifth Street, NW",Waffle House,66,NULL,"Fifth Street, NW",NULL,NULL,1
12010178,1/29/2012,4:22,1/29/2012,4:33:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z1,"Chandler Stadium   68   Z1 - 255 Ferst Drive, NW",Chandler Stadium   68   Z1,255,NULL,"Ferst Drive, NW",NULL,NULL,1
12010179,1/29/2012,4:00,1/29/2012,4:37:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z3,Delta Chi Fraternity   335   Z2 - 170 Fifth Street NW,Delta Chi Fraternity   335   Z2,170,NULL,Fifth Street NW,NULL,NULL,1
12010180,1/28/2012,12:00,1/29/2012,12:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAM,Z2,"Library - 704 Cherry Street,  NW",Library,704,NULL,"Cherry Street,  NW",NULL,NULL,1
12010181,1/29/2012,13:13,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Center Street Apartments   132  Z1 - 939 Hemphill Avenue NW, room 105",Center Street Apartments   132  Z1,939,NULL,Hemphill Avenue NW,NULL,NULL,1
12010183,1/29/2012,22:00,1/30/2012,0:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library-East Tower (Crosland)   100  Z2 - 241 Bobby Dodd Way, NW",Library-East Tower (Crosland)   100  Z2,241,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12010184,1/25/2012,7:00,1/28/2012,16:30:00,9999,Non-Crime (not reported to state),Inactive,NULL,ONCAM,Z3,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12010185,1/30/2012,3:30,1/30/2012,4:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments North - 120 North Avenue, NW, Room 405",North Avenue Apartments North,120,NULL,"North Avenue, NW",NULL,NULL,1
12010186,1/30/2012,8:20,NULL,NULL,2901,Damage to Property – Business,Closed/Cleared,NULL,ONCAM,Z2,Daniel Laboratory - 200 Bobby Dodd Way,Daniel Laboratory,200,NULL,Bobby Dodd Way,NULL,NULL,1
12010187,1/30/2012,13:20,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Georgia Tech Police and Parking Office Lot - 879 Hemphill Avenue,Georgia Tech Police and Parking Office Lot,879,NULL,Hemphill Avenue,NULL,NULL,1
12010188,1/30/2012,15:40,1/30/2012,16:00:00,2308,Larceny – From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Crosland Towers - 241 Bobby Dodd Way, 5th floor",Crosland Towers,241,NULL,Bobby Dodd Way,NULL,NULL,1
12010189,1/24/2012,19:30,1/26/2012,18:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Couch Building - 840 McMillan Street, NW, Storage Closet",Couch Building,840,NULL,"McMillan Street, NW",NULL,NULL,1
12010190,1/30/2012,20:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAM,Z4,"Undergraduate Living Center - 580 Turner Place, NW",Undergraduate Living Center,580,NULL,"Turner Place, NW",NULL,NULL,1
12010192,1/20/2012,7:00,1/26/2012,19:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12010193,1/28/2012,10:23,1/28/2012,11:02:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Stamps Student Center Common 114  Z3 - 350 Ferst Drive NW,Stamps Student Center Common 114  Z3,350,NULL,Ferst Drive NW,NULL,NULL,1
12010195,1/30/2012,18:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, Room 224",College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
12010196,1/25/2012,15:30,1/25/2012,18:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center - 750 Ferst Drive NW,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
12010197,1/30/2012,12:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAM,Z3,"Student Involvement Center - 350 Ferst Drive, NW",Student Involvement Center,350,NULL,"Ferst Drive, NW",NULL,NULL,1
12010198,1/31/2012,0:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,Z2,"Phi Kappa Tau Fraternity   317   Z2 - 175 Fourth Street, NW",Phi Kappa Tau Fraternity   317   Z2,175,NULL,"Fourth Street, NW",NULL,NULL,1
12010199,1/31/2012,15:00,1/31/2012,15:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Parking - 828 West Peachtree, NW",Parking,828,NULL,"West Peachtree, NW",NULL,NULL,1
12010201,1/31/2012,15:50,1/31/2012,16:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,Student Center   104   Z3 - 351 Ferst Drive NW,Student Center   104   Z3,351,NULL,Ferst Drive NW,NULL,NULL,1
12020202,1/31/2012,15:33,NULL,NULL,1316,Terroristic Threats/Intimidation,Closed/Cleared,Prosecution Declined,ONCAM,Z3,"Clough Undergraduate Learning Center (CULC) Z2 - 266 Fourth Street, NW",Clough Undergraduate Learning Center (CULC) Z2,266,NULL,"Fourth Street, NW",NULL,NULL,1
12020203,1/31/2012,17:40,1/31/2012,17:45:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z3,Boggs Building Lot (North) - 760 State Street,Boggs Building Lot (North),760,NULL,State Street,NULL,NULL,1
12020204,2/1/2012,9:30,2/1/2012,10:00:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAM,Z3,Clough Undergraduate Learning Center (CULC) Z2 - 266 4TH ST,Clough Undergraduate Learning Center (CULC) Z2,266,NULL,4TH ST,NULL,NULL,1
12020205,1/25/2012,12:00,2/1/2012,12:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Student Center   104   Z3 - 351 Ferst Drive NW,Student Center   104   Z3,351,NULL,Ferst Drive NW,NULL,NULL,1
12020206,1/26/2012,12:00,1/27/2012,6:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1 - 879 Hemphill Avenue NW,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,NULL,NULL,1
12020207,2/1/2012,19:22,2/1/2012,20:19:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,Crecine Residence Hall   131   Z4 - 900 Hemphill Avenue NW,Crecine Residence Hall   131   Z4,900,NULL,Hemphill Avenue NW,NULL,NULL,1
12020208,2/1/2012,20:15,2/1/2012,20:23:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Lutheran Center   343   Z2 - 182 Fifth Street, NW",Lutheran Center   343   Z2,182,NULL,"Fifth Street, NW",NULL,NULL,1
12020209,2/2/2012,2:27,2/2/2012,2:49:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Ferst Drive, NW @ Sixth Street, NW","Ferst Drive, NW @ Sixth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12020210,2/2/2012,7:00,2/2/2012,9:44:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Towers Residence Hall - 112 Bobby Dodd Way, NW",Towers Residence Hall,112,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12020211,2/2/2012,13:58,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"O'Keefe Building   33   Z1 - 151 Sixth Street, NW",O'Keefe Building   33   Z1,151,NULL,"Sixth Street, NW",NULL,NULL,1
12020212,2/2/2012,14:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Ford Motor Company Env. Science & Tech. 147  Z1 - 311 Ferst Drive, NW",Ford Motor Company Env. Science & Tech. 147  Z1,311,NULL,"Ferst Drive, NW",NULL,NULL,1
12020213,2/2/2012,18:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Global Learning Center - 84 Fifth Street, NW, Ribs and Blues",Global Learning Center,84,NULL,"Fifth Street, NW",NULL,NULL,1
12020214,2/2/2012,18:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Center   104   Z3 - 351 Ferst Drive, NW",Student Center   104   Z3,351,NULL,"Ferst Drive, NW",NULL,NULL,1
12020215,2/2/2012,22:40,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,PUB,NULL,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12020216,2/3/2012,1:05,2/3/2012,1:30:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z1,"255 Ferst Drive, NW",NULL,255,NULL,"Ferst Drive, NW",NULL,NULL,1
12020217,2/3/2012,8:45,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Facilities   32   Z1 - 955 Fowler Street, NW",Facilities   32   Z1,955,NULL,"Fowler Street, NW",NULL,NULL,1
12020218,2/3/2012,12:00,2/3/2012,12:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Student Health Services - 740 Ferst Drive, NW",Student Health Services,740,NULL,"Ferst Drive, NW",NULL,NULL,1
12020219,2/3/2012,11:55,2/3/2012,12:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Library-East Tower (Crosland)   100  Z2 - 241 Bobby Dodd Way NW, 3rd floor",Library-East Tower (Crosland)   100  Z2,241,NULL,Bobby Dodd Way NW,NULL,NULL,1
12020220,2/3/2012,12:35,2/3/2012,12:35:00,2308,Larceny – From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"College of Architecture-West Wing - 247 Fourth Street, NW",College of Architecture-West Wing,247,NULL,"Fourth Street, NW",NULL,NULL,1
